id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Time_of_Day,Email_Interaction,Device_Type,Payment_Method,Referral_Source,Socioeconomic_Status_Score,Engagement_Score,Purchase
3140,,1.0,3.0,738.337,,4.0,11.0,evening,0.0,Desktop,Bank,Social_media,1.79,5.36780139633238,0
3141,,1.0,4.0,554.307,3.0,0.0,1.0,afternoon,1.0,Desktop,,Direct,5.42,2.03821098187862,0
3142,65.0,1.0,2.0,117.986,29.0,1.0,1.0,evening,0.0,Mobile,Credit,Search_engine,0.42,2.85553636237287,0
3143,19.0,1.0,2.0,738.807,13.0,1.0,4.0,evening,0.0,Desktop,Bank,Direct,7.17,2.46235138316308,0
3144,53.0,1.0,3.0,535.818,47.0,4.0,0.0,afternoon,0.0,Desktop,Cash,Ads,2.96,3.58623806658732,0
3145,43.0,0.0,,705.411,31.0,0.0,6.0,evening,0.0,Mobile,,Email,7.92,1.1749686836712,0
3146,48.0,1.0,1.0,747.825,16.0,2.0,4.0,,0.0,Mobile,PayPal,Ads,3.8,4.11333645780905,0
3147,19.0,1.0,2.0,551.984,15.0,0.0,2.0,morning,0.0,Mobile,Cash,Direct,10.43,3.65266856046795,0
3148,55.0,0.0,3.0,316.514,35.0,0.0,2.0,afternoon,1.0,Desktop,PayPal,Search_engine,3.31,4.27112964243664,1
3149,26.0,1.0,2.0,954.58,44.0,4.0,8.0,afternoon,0.0,Mobile,Cash,Social_media,11.56,1.49411271258863,0
3150,24.0,1.0,1.0,574.213,49.0,1.0,2.0,evening,0.0,Mobile,Cash,Email,2.51,4.75488335586419,0
3151,36.0,1.0,1.0,936.527,39.0,3.0,4.0,afternoon,,Mobile,Credit,Email,2.23,2.53907393964312,0
3152,27.0,0.0,1.0,84.678,13.0,4.0,,afternoon,0.0,Mobile,Credit,Search_engine,1.68,1.39331726974241,0
3153,56.0,1.0,7.0,748.258,28.0,2.0,11.0,evening,0.0,Desktop,PayPal,Email,0.15,0.897732275111538,0
3154,34.0,1.0,1.0,619.957,2.0,4.0,6.0,morning,0.0,Mobile,PayPal,,7.39,3.11186963280833,0
3155,65.0,1.0,6.0,267.784,5.0,3.0,3.0,evening,0.0,Mobile,PayPal,Search_engine,3.29,1.11432628396217,0
3156,32.0,0.0,5.0,160.936,16.0,0.0,2.0,afternoon,0.0,Desktop,PayPal,Ads,12.78,2.85499686732774,0
3157,25.0,0.0,1.0,916.985,32.0,4.0,1.0,evening,0.0,Mobile,PayPal,Ads,3.65,2.05195948596923,0
3158,18.0,0.0,4.0,,11.0,1.0,1.0,evening,0.0,Desktop,,Social_media,6.95,1.43873716367902,1
3159,18.0,0.0,3.0,215.812,39.0,0.0,,morning,0.0,Mobile,Cash,Direct,10.28,0.412221457083302,0
3160,49.0,1.0,6.0,506.723,1.0,1.0,8.0,afternoon,1.0,Mobile,Credit,Search_eNgine,4.04,4.46290467587446,0
3161,18.0,1.0,5.0,944.658,11.0,0.0,4.0,afternoon,1.0,Desktop,Bank,Ads,,2.95110356329115,0
3162,29.0,1.0,6.0,773.381,41.0,2.0,4.0,evening,0.0,Desktop,Cash,Social_media,2.75,1.47891223358436,1
3163,32.0,1.0,2.0,769.839,39.0,2.0,2.0,evening,0.0,Mobile,Cash,,7.19,2.91382601811706,0
3164,,0.0,6.0,172.37,48.0,3.0,6.0,evening,0.0,Desktop,Credit,Email,3.87,4.13560859587378,0
3165,21.0,1.0,1.0,154.485,35.0,3.0,5.0,evening,1.0,Tablet,Cash,Direct,2.15,1.79842145459878,0
3166,34.0,0.0,3.0,942.811,16.0,0.0,,morning,0.0,Desktop,Credit,Email,15.13,2.17373722224361,0
3167,53.0,1.0,1.0,472.975,42.0,2.0,5.0,evening,0.0,Mobile,PayPal,Search_engine,2.99,0.589773844908649,0
3168,26.0,0.0,3.0,132.825,36.0,0.0,3.0,morning,0.0,Tablet,,Search_engine,3.59,0.838860568632218,0
3169,20.0,1.0,4.0,631.332,18.0,4.0,1.0,afternoon,0.0,Mobile,PayPal,,3.35,4.25464903684111,0
3170,26.0,,2.0,392.97,7.0,0.0,0.0,evening,1.0,Mobile,Credit,Email,2.58,2.65914201726447,0
3171,38.0,1.0,0.0,564.095,17.0,1.0,1.0,evening,0.0,Mobile,Cash,Ads,5.37,1.72699524541452,0
3172,63.0,1.0,6.0,661.732,49.0,0.0,5.0,morning,0.0,Desktop,Bank,Ads,2.17,4.34871002460844,0
3173,45.0,1.0,4.0,289.048,45.0,2.0,5.0,,0.0,Mobile,PayPal,Ads,1.17,2.54687510040338,0
3174,18.0,1.0,1.0,422.317,3.0,2.0,6.0,evening,0.0,Desktop,Bank,Ads,4.32,2.18208469824652,0
3175,47.0,0.0,3.0,835.05,8.0,2.0,4.0,morning,1.0,Tablet,,Email,2.63,2.9337219326964,0
3176,38.0,1.0,4.0,696.824,48.0,4.0,3.0,evening,0.0,Desktop,Credit,Search_engine,9.19,0.664428018240516,0
3177,23.0,1.0,1.0,585.046,31.0,0.0,4.0,evening,1.0,Desktop,Cash,Email,10.46,0.884681136803055,1
3178,41.0,0.0,2.0,410.78,14.0,1.0,2.0,evening,0.0,Desktop,,Email,4.86,2.75707191008075,0
3179,65.0,0.0,3.0,923.635,1.0,2.0,9.0,evening,0.0,Desktop,,Direct,4.28,3.20936590346196,0
3180,,0.0,0.0,925.99,39.0,2.0,9.0,afternoon,1.0,Mobile,Cash,Ads,5.18,0.774478040896889,0
3181,52.0,0.0,1.0,236.194,5.0,3.0,2.0,evening,0.0,Desktop,Cash,Social_media,7.93,0.336852904876069,0
3182,23.0,1.0,2.0,356.793,45.0,0.0,10.0,afternoon,0.0,Desktop,PayPal,Direct,2.22,3.08128424573712,0
3183,20.0,1.0,7.0,313.429,38.0,4.0,2.0,afternoon,0.0,Tablet,Credit,Email,7.9,0.930471527757096,0
3184,61.0,1.0,0.0,564.282,20.0,0.0,4.0,morning,0.0,Mobile,Credit,Social_media,3.88,4.69636608674207,0
3185,22.0,0.0,5.0,370.294,28.0,0.0,1.0,evening,0.0,Desktop,Bank,Ads,1.86,0.623832462503951,0
3186,,1.0,2.0,375.598,8.0,3.0,4.0,afternoon,1.0,Desktop,Cash,,2.48,2.59972819305812,0
3187,55.0,1.0,1.0,966.809,7.0,1.0,1.0,afternoon,1.0,Desktop,PayPal,Email,2.07,1.25948864247923,0
3188,40.0,0.0,4.0,647.13,43.0,0.0,2.0,evening,0.0,Desktop,Cash,Social_media,6.5,0.603548143252476,1
3189,27.0,1.0,3.0,266.673,42.0,2.0,8.0,evening,0.0,Mobile,Bank,Social_media,11.76,1.94979614479359,0
3190,34.0,1.0,3.0,964.967,27.0,3.0,0.0,evening,,Mobile,Cash,Email,4.52,1.98022317997488,0
3191,20.0,1.0,2.0,213.665,3.0,2.0,4.0,evening,0.0,Desktop,PayPal,Email,8.22,3.98127267617938,1
3192,22.0,1.0,1.0,618.27,6.0,,1.0,evening,0.0,Mobile,Cash,Email,2.44,1.95210388917952,0
3193,25.0,0.0,0.0,147.791,31.0,4.0,0.0,evening,0.0,Tablet,Credit,Ads,11.95,,0
3194,20.0,0.0,2.0,336.154,0.0,0.0,0.0,evening,0.0,,Bank,Direct,3.62,,0
3195,31.0,1.0,7.0,561.064,5.0,1.0,4.0,afternoon,1.0,Mobile,,Social_media,2.65,4.0082672973267,0
3196,48.0,1.0,2.0,937.035,42.0,3.0,6.0,afternoon,0.0,Mobile,PayPal,,3.77,0.299898405915768,0
3197,44.0,1.0,5.0,379.881,1.0,4.0,8.0,evening,0.0,Mobile,Cash,Social_media,14.56,1.09361202822703,0
3198,24.0,0.0,2.0,570.268,8.0,0.0,3.0,evening,0.0,Mobile,Bank,Ads,4.18,3.37604752089896,0
3199,29.0,0.0,2.0,562.662,,0.0,7.0,afternoon,,,Credit,,2.31,3.57202498147773,0
3200,26.0,0.0,3.0,670.89,17.0,3.0,7.0,afternoon,0.0,Mobile,Credit,Ads,5.46,0.705578692673819,0
3201,47.0,1.0,2.0,854.578,12.0,0.0,2.0,afternoon,0.0,Tablet,PayPal,Direct,12.52,0.0479579054559674,0
3202,,1.0,7.0,515.407,1.0,4.0,7.0,evening,0.0,Desktop,Bank,,2.58,1.54934905684371,0
3203,27.0,1.0,2.0,807.947,9.0,3.0,8.0,evening,0.0,Tablet,,Email,4.8,4.08962055868048,0
3204,29.0,0.0,2.0,684.348,20.0,1.0,2.0,afternoon,0.0,Mobile,,Search_engine,0.0,1.36680030549507,0
3205,18.0,1.0,2.0,93.922,40.0,2.0,7.0,afternoon,1.0,Mobile,,Social_media,3.51,3.889627334111,0
3206,,1.0,1.0,35.793,20.0,4.0,5.0,afternoon,1.0,,Cash,Email,1.86,1.24690554185515,0
3207,18.0,0.0,4.0,611.162,17.0,4.0,1.0,morning,1.0,Tablet,Bank,,8.98,2.78970537480584,0
3208,26.0,1.0,5.0,62.685,15.0,4.0,2.0,evening,0.0,Desktop,Cash,Ads,2.23,4.60118368286696,0
3209,18.0,1.0,0.0,790.868,45.0,3.0,0.0,evening,1.0,Mobile,PayPal,Email,8.3,0.609020857828059,0
3210,40.0,1.0,4.0,247.534,15.0,1.0,1.0,afternoon,0.0,Mobile,PayPal,Search_engine,2.77,1.17531353543226,0
3211,,1.0,5.0,690.176,39.0,3.0,6.0,morning,1.0,Desktop,Cash,Email,6.93,3.54132427594938,0
3212,42.0,0.0,2.0,745.286,45.0,2.0,3.0,evening,0.0,Desktop,PayPal,Direct,9.42,3.52361281419862,0
3213,23.0,0.0,4.0,796.582,44.0,1.0,2.0,morning,0.0,Tablet,PayPal,Search_engine,0.38,3.53925276049829,0
3214,28.0,0.0,5.0,226.732,49.0,2.0,8.0,morning,1.0,Mobile,PayPal,Email,6.07,2.3337764004666,1
3215,40.0,0.0,3.0,250.102,46.0,0.0,3.0,evening,0.0,Desktop,Credit,Social_media,0.62,2.71329379083908,1
3216,21.0,,3.0,335.427,16.0,3.0,2.0,evening,1.0,Desktop,Credit,Direct,10.34,4.04223485851283,0
3217,20.0,0.0,4.0,,25.0,1.0,2.0,morning,1.0,Mobile,,,3.63,3.96609638623401,0
3218,57.0,1.0,1.0,77.858,48.0,2.0,2.0,evening,1.0,Desktop,Credit,,2.02,1.70250564368684,1
3219,23.0,1.0,5.0,610.805,3.0,1.0,0.0,evening,1.0,Desktop,Credit,Search_engine,3.71,0.209244344674183,0
3220,,1.0,3.0,104.526,1.0,2.0,8.0,evening,0.0,Desktop,Cash,,6.41,0.257083177825133,0
3221,30.0,0.0,5.0,59.313,21.0,2.0,2.0,evening,1.0,Mobile,Cash,Social_media,0.65,3.7505433006013,1
3222,36.0,1.0,1.0,459.329,11.0,3.0,6.0,afternoon,0.0,Mobile,Cash,Direct,4.16,0.94426452691944,0
3223,20.0,1.0,3.0,668.632,4.0,1.0,2.0,evening,0.0,Mobile,Bank,,0.18,1.75979367870317,0
3224,,1.0,1.0,419.491,27.0,1.0,,evening,1.0,Mobile,Bank,,5.06,3.81624748712917,0
3225,39.0,1.0,5.0,511.563,5.0,2.0,3.0,evening,1.0,Desktop,PayPal,Email,4.49,0.113259209602719,0
3226,20.0,0.0,3.0,252.34,10.0,0.0,4.0,evening,0.0,Desktop,Credit,Direct,8.0,2.25788989102463,0
3227,29.0,1.0,2.0,383.21,35.0,0.0,1.0,evening,0.0,Mobile,Cash,Search_engine,4.47,1.47221948958322,0
3228,22.0,1.0,3.0,506.428,4.0,2.0,2.0,afternoon,1.0,Desktop,Bank,Email,10.41,0.885612645983042,0
3229,25.0,1.0,4.0,76.37,44.0,0.0,4.0,evening,0.0,Mobile,,Social_media,1.57,2.86024844731315,0
3230,65.0,1.0,6.0,731.252,31.0,2.0,0.0,evening,0.0,Desktop,Bank,Ads,0.05,4.15194778372796,0
3231,20.0,1.0,2.0,278.168,34.0,2.0,4.0,evening,0.0,Desktop,,Email,5.83,0.893297462320212,0
3232,21.0,1.0,1.0,955.748,2.0,2.0,3.0,evening,1.0,Desktop,PayPal,Social_media,0.0,5.75873544108169,0
3233,,0.0,4.0,862.718,35.0,4.0,1.0,afternoon,0.0,Tablet,Cash,Direct,0.0,3.41798077504563,0
3234,25.0,0.0,1.0,909.206,3.0,0.0,4.0,evening,0.0,Desktop,PayPal,Search_engine,2.0,0.12992200020859,0
3235,18.0,1.0,5.0,480.571,26.0,2.0,5.0,morning,0.0,Mobile,Credit,,10.13,0.468213122712422,0
3236,38.0,1.0,7.0,983.965,24.0,1.0,,evening,1.0,Mobile,Bank,Search_engine,7.1,3.65439870949178,1
3237,20.0,1.0,,277.047,7.0,2.0,0.0,evening,1.0,Desktop,Cash,Ads,6.01,1.67852669095886,0
3238,32.0,1.0,1.0,823.642,36.0,4.0,8.0,evening,1.0,Desktop,Bank,Email,2.62,3.02895616145239,0
3239,29.0,1.0,3.0,278.066,5.0,4.0,4.0,evening,1.0,Desktop,,Email,2.42,0.209701259148779,0
3240,48.0,0.0,4.0,382.766,42.0,1.0,3.0,evening,0.0,Desktop,Credit,Direct,1.62,2.38424281494662,0
3241,22.0,1.0,1.0,643.286,,4.0,8.0,evening,1.0,,Cash,Email,7.26,2.00955220833851,0
3242,,1.0,4.0,597.02,2.0,3.0,,evening,1.0,Mobile,,Search_engine,1.95,0.39062415380691,0
3243,40.0,0.0,3.0,884.388,15.0,4.0,2.0,afternoon,0.0,Desktop,Credit,Search_engine,0.26,0.495582705760126,0
3244,22.0,1.0,2.0,836.91,49.0,3.0,3.0,morning,1.0,Desktop,PayPal,Ads,0.06,0.599473818199593,0
3245,62.0,0.0,5.0,70.61,36.0,4.0,2.0,evening,0.0,Desktop,,Ads,6.39,0.446075928251705,0
3246,21.0,1.0,5.0,430.215,40.0,2.0,0.0,morning,0.0,Tablet,PayPal,Ads,6.95,2.0996001680752,0
3247,45.0,0.0,1.0,495.817,40.0,2.0,4.0,evening,1.0,Mobile,Cash,Ads,4.46,0.816052386465429,1
3248,20.0,0.0,5.0,542.68,25.0,4.0,3.0,morning,0.0,Desktop,,Email,8.44,2.76029920264863,0
3249,34.0,1.0,3.0,689.194,25.0,4.0,5.0,morning,0.0,Tablet,,Direct,8.76,3.06423920528769,0
3250,61.0,1.0,1.0,472.143,13.0,1.0,1.0,,0.0,Mobile,Credit,Search_engine,2.64,2.15343210549912,0
3251,25.0,1.0,5.0,194.74,35.0,4.0,8.0,afternoon,1.0,Desktop,PayPal,Ads,0.99,0.83926334547943,0
3252,,0.0,0.0,813.194,30.0,3.0,1.0,afternoon,1.0,Mobile,PayPal,Direct,6.88,1.71661741195719,0
3253,54.0,1.0,3.0,481.854,23.0,3.0,5.0,evening,1.0,Mobile,Cash,Social_media,7.28,3.0044065927213,1
3254,28.0,1.0,4.0,725.925,39.0,1.0,1.0,evening,1.0,Desktop,,Email,6.34,3.88857973486101,0
3255,24.0,0.0,2.0,917.066,21.0,4.0,4.0,evening,0.0,Mobile,Credit,Direct,3.86,2.97285440473124,0
3256,33.0,0.0,4.0,31.243,9.0,0.0,3.0,afternoon,1.0,Tablet,,Ads,8.45,4.90750827682228,0
3257,28.0,1.0,4.0,686.419,36.0,3.0,4.0,morning,0.0,Mobile,Cash,Search_engine,,1.46390751312108,0
3258,,1.0,4.0,255.784,27.0,0.0,2.0,evening,1.0,Desktop,Cash,Direct,4.61,2.60246019922119,0
3259,21.0,0.0,2.0,445.52,20.0,4.0,14.0,afternoon,1.0,Desktop,,Ads,7.1,2.46489560932891,0
3260,49.0,1.0,3.0,344.267,5.0,0.0,3.0,evening,0.0,Desktop,Credit,Email,4.57,0.0,0
3261,,1.0,8.0,573.545,0.0,3.0,1.0,afternoon,0.0,Mobile,,Email,7.37,0.96911359341732,0
3262,23.0,0.0,3.0,469.304,46.0,1.0,2.0,morning,1.0,Mobile,Bank,Search_engine,0.08,0.903835878105793,1
3263,46.0,1.0,4.0,968.426,3.0,2.0,2.0,m0RnIng,1.0,Desktop,PayPal,Search_engine,3.24,1.95721797307475,0
3264,,,2.0,654.605,37.0,2.0,4.0,afternoon,0.0,Desktop,PayPal,Email,6.83,2.84065577437375,0
3265,28.0,1.0,5.0,518.871,32.0,0.0,3.0,evening,0.0,Desktop,Cash,Social_media,0.93,3.65659783843362,0
3266,,1.0,4.0,260.128,32.0,0.0,8.0,evening,0.0,Mobile,,Search_engine,10.74,1.03619714724871,0
3267,50.0,0.0,5.0,605.954,17.0,3.0,4.0,evening,0.0,Desktop,Bank,Ads,14.8,2.84448190939448,0
3268,50.0,0.0,2.0,574.632,3.0,0.0,2.0,morning,0.0,Desktop,Bank,Email,1.75,0.344904363752206,0
3269,38.0,1.0,2.0,709.092,13.0,0.0,3.0,afternoon,1.0,Mobile,Cash,,6.65,1.28234661927439,0
3270,29.0,0.0,0.0,131.828,28.0,3.0,2.0,evening,0.0,Desktop,Cash,Email,3.69,0.0283321334405622,0
3271,47.0,0.0,1.0,979.494,22.0,2.0,7.0,morning,0.0,Mobile,PayPal,,4.14,2.06029938350157,0
3272,34.0,1.0,4.0,676.057,18.0,1.0,1.0,evening,0.0,Mobile,PayPal,,12.57,3.4062332074476,0
3273,64.0,1.0,3.0,114.834,33.0,3.0,3.0,afternoon,1.0,Mobile,Cash,Email,4.89,0.0371357206670431,1
3274,24.0,0.0,1.0,285.683,32.0,0.0,7.0,morning,0.0,Tablet,Cash,Email,2.05,2.32227222170038,0
3275,41.0,0.0,1.0,668.445,41.0,4.0,7.0,afternoon,0.0,Mobile,Credit,Ads,9.89,2.18688455969441,0
3276,39.0,1.0,1.0,350.291,28.0,1.0,3.0,evening,0.0,Mobile,PayPal,,7.59,2.92543223281401,1
3277,,0.0,4.0,865.025,7.0,,1.0,afternoon,0.0,Desktop,Credit,Social_media,2.53,,0
3278,18.0,0.0,3.0,395.463,6.0,3.0,8.0,afternoon,0.0,Desktop,Bank,Search_engine,4.91,6.20663708649915,0
3279,24.0,1.0,4.0,500.018,23.0,1.0,4.0,evening,0.0,Desktop,Bank,Email,2.38,1.72334783704067,0
3280,20.0,1.0,2.0,454.279,30.0,2.0,1.0,morning,0.0,Desktop,PayPal,Ads,10.89,2.49017217493423,0
3281,36.0,1.0,5.0,159.224,49.0,2.0,1.0,evening,1.0,Desktop,Cash,Ads,8.41,3.91526686880874,1
3282,30.0,1.0,4.0,997.202,49.0,3.0,1.0,morning,0.0,Desktop,Credit,Search_engine,6.26,5.79935382293862,0
3283,32.0,1.0,2.0,828.33,16.0,4.0,10.0,evening,0.0,Mobile,PayPal,Ads,5.64,1.29486344731112,0
3284,23.0,0.0,2.0,29.658,20.0,0.0,1.0,afternoon,1.0,Mobile,PayPal,Social_media,7.04,5.10320153592526,1
3285,25.0,1.0,4.0,220.161,43.0,1.0,6.0,afternoon,0.0,Mobile,Credit,,1.7,1.87065855991419,0
3286,24.0,1.0,,168.926,33.0,2.0,5.0,morning,,Desktop,PayPal,Direct,5.19,3.9382936665415,0
3287,22.0,1.0,3.0,169.928,8.0,2.0,0.0,evening,0.0,Mobile,Cash,Direct,0.52,2.03110317102542,0
3288,30.0,1.0,2.0,544.839,3.0,4.0,3.0,evening,1.0,Mobile,Credit,Direct,10.96,1.6211761122929,0
3289,25.0,0.0,5.0,272.805,35.0,0.0,,afternoon,0.0,Desktop,Credit,Search_engine,2.7,3.2316450865854,0
3290,21.0,1.0,3.0,333.471,43.0,4.0,4.0,afternoon,0.0,Tablet,PayPal,Search_engine,4.42,2.38633403331117,0
3291,38.0,1.0,2.0,530.91,38.0,3.0,1.0,afternoon,1.0,Mobile,,Email,2.9,1.79498652605512,1
3292,,1.0,3.0,125.452,40.0,0.0,3.0,afternoon,0.0,Desktop,PayPal,Social_media,6.09,3.61296564133243,0
3293,33.0,1.0,2.0,969.487,5.0,0.0,3.0,evening,0.0,Tablet,PayPal,,3.97,3.64719911268507,1
3294,20.0,1.0,2.0,766.758,18.0,2.0,1.0,evening,0.0,Mobile,Cash,Search_engine,5.67,3.08041216442222,0
3295,19.0,0.0,2.0,284.67,18.0,0.0,2.0,morning,1.0,Tablet,PayPal,Social_media,2.58,4.53087141008806,1
3296,25.0,1.0,3.0,588.476,10.0,4.0,,afternoon,1.0,Tablet,PayPal,,3.76,2.89271703606933,0
3297,30.0,1.0,5.0,704.685,16.0,4.0,2.0,evening,1.0,Tablet,Bank,Ads,2.2,5.05671353614658,0
3298,63.0,1.0,2.0,116.927,9.0,0.0,0.0,morning,0.0,Mobile,,Search_engine,3.92,3.41028412835493,0
3299,,1.0,3.0,258.281,1.0,1.0,3.0,morning,0.0,Mobile,Credit,,1.4,2.13412679279055,0
3300,54.0,1.0,4.0,306.473,,3.0,0.0,afternoon,1.0,Desktop,PayPal,Email,15.23,0.959158109119348,0
3301,25.0,1.0,2.0,563.114,27.0,4.0,3.0,afternoon,1.0,Mobile,PayPal,Search_engine,6.54,2.29718483789346,0
3302,,0.0,4.0,457.778,36.0,3.0,3.0,afternoon,1.0,Mobile,PayPal,Social_media,3.6,1.7318750682743,0
3303,,0.0,3.0,363.777,34.0,3.0,8.0,afternoon,0.0,Mobile,Credit,Social_media,3.87,1.32321890135761,0
3304,51.0,0.0,3.0,313.382,24.0,2.0,6.0,morning,1.0,Mobile,Bank,Direct,3.25,2.03741359767346,1
3305,42.0,0.0,4.0,668.24,22.0,4.0,2.0,evening,0.0,Mobile,Cash,Search_engine,3.27,2.44204624091154,1
3306,33.0,0.0,2.0,965.366,24.0,,3.0,afternoon,0.0,Desktop,Credit,Ads,3.33,0.15424990669508,0
3307,23.0,0.0,1.0,,18.0,3.0,3.0,evening,1.0,Desktop,Credit,Social_media,4.66,0.80401469326271,1
3308,20.0,0.0,3.0,532.019,15.0,2.0,1.0,morning,1.0,Desktop,Cash,Social_media,2.63,0.366542496119272,0
3309,52.0,1.0,3.0,465.0,,4.0,0.0,afternoon,0.0,Tablet,Cash,Ads,3.18,0.82001919443004,0
3310,36.0,0.0,2.0,112.154,42.0,4.0,7.0,morning,0.0,Tablet,Credit,Social_media,6.04,0.428100232792169,0
3311,,1.0,2.0,812.387,44.0,0.0,4.0,morning,1.0,Desktop,Cash,Ads,9.3,2.24262297976875,0
3312,,0.0,4.0,659.832,46.0,2.0,0.0,afternoon,0.0,Mobile,Bank,Ads,4.37,5.71811452232135,0
3313,19.0,1.0,2.0,389.273,15.0,3.0,2.0,evening,0.0,Mobile,Bank,Search_engine,8.71,2.72181793970799,0
3314,26.0,0.0,4.0,926.319,30.0,0.0,1.0,morning,0.0,Mobile,Cash,Social_media,6.34,3.2239645317503,0
3315,22.0,0.0,3.0,496.881,11.0,2.0,2.0,afternoon,0.0,Desktop,Credit,,1.22,3.34986299099788,0
3316,47.0,1.0,3.0,870.656,4.0,4.0,1.0,evening,0.0,Desktop,,Email,1.44,4.94201095205131,0
3317,,1.0,,828.243,49.0,4.0,2.0,afternoon,1.0,Desktop,Cash,Ads,9.68,3.37504903568552,0
3318,21.0,1.0,4.0,209.438,34.0,4.0,2.0,afternoon,0.0,Desktop,,Direct,4.01,1.01413223514325,0
3319,26.0,1.0,1.0,821.176,46.0,1.0,3.0,evening,1.0,Tablet,PayPal,Social_media,6.1,4.90599505071519,0
3320,43.0,1.0,5.0,880.546,30.0,4.0,10.0,evening,1.0,Mobile,Credit,Email,6.16,3.53711151772996,0
3321,25.0,1.0,1.0,175.056,22.0,0.0,12.0,evening,1.0,Mobile,PayPal,,6.75,1.13120678034713,0
3322,65.0,0.0,2.0,646.833,25.0,4.0,3.0,evening,1.0,Tablet,Bank,Search_engine,7.99,1.79842145459878,0
3323,24.0,0.0,1.0,936.967,32.0,2.0,5.0,morning,0.0,Desktop,Credit,Search_engine,10.07,2.21659353606148,0
3324,46.0,1.0,3.0,752.608,48.0,2.0,0.0,,0.0,Mobile,Credit,Email,5.18,3.70557450937424,0
3325,18.0,1.0,3.0,673.92,38.0,2.0,9.0,evening,0.0,Mobile,PayPal,Direct,1.95,0.505936638754381,0
3326,,0.0,3.0,160.702,28.0,3.0,3.0,evening,0.0,Desktop,Bank,Ads,4.34,0.191432069824455,0
3327,44.0,1.0,6.0,736.767,27.0,3.0,5.0,evening,0.0,Desktop,Bank,,1.11,0.321111488008564,0
3328,,1.0,4.0,221.534,4.0,3.0,3.0,afternoon,0.0,Desktop,Cash,Direct,6.9,2.66016370568931,0
3329,,1.0,3.0,941.311,42.0,4.0,1.0,evening,0.0,Desktop,,Ads,0.48,0.65731195469528,0
3330,29.0,0.0,2.0,60.901,3.0,2.0,2.0,afternoon,0.0,Tablet,PayPal,Direct,4.08,0.936721203673823,0
3331,20.0,0.0,3.0,316.26,3.0,1.0,2.0,afternoon,0.0,Mobile,Cash,Search_engine,1.38,1.40818610457315,0
3332,28.0,0.0,5.0,948.049,27.0,1.0,2.0,evening,1.0,Tablet,,Email,4.88,0.263768480007821,1
3333,33.0,0.0,2.0,473.109,32.0,2.0,1.0,evening,0.0,Desktop,Bank,Direct,,1.58261088004692,0
3334,19.0,1.0,9.0,871.005,39.0,,4.0,,0.0,Mobile,PayPal,,6.5,2.37472750142427,0
3335,19.0,1.0,4.0,310.004,41.0,0.0,6.0,morning,1.0,Mobile,Bank,,2.56,1.32867287335726,0
3336,19.0,0.0,2.0,928.206,41.0,0.0,5.0,morning,1.0,Mobile,Credit,Ads,6.96,0.806854870474241,0
3337,55.0,0.0,2.0,741.848,35.0,1.0,3.0,afternoon,0.0,Desktop,PayPal,Email,8.17,0.169992800643373,0
3338,32.0,1.0,2.0,348.986,23.0,3.0,1.0,evening,0.0,Desktop,Cash,,2.83,0.256198198970163,0
3339,48.0,1.0,4.0,38.868,45.0,2.0,2.0,evening,0.0,Mobile,,,0.0,3.86705253854777,0
3340,,0.0,4.0,165.329,13.0,2.0,0.0,morning,0.0,Mobile,Cash,Email,4.46,1.62359370552328,0
3341,,1.0,5.0,386.593,26.0,0.0,7.0,evening,0.0,Desktop,Bank,Ads,13.24,3.02300471156779,0
3342,27.0,0.0,3.0,741.446,28.0,0.0,2.0,morning,1.0,Desktop,Credit,Social_media,0.0,0.0470048036579242,0
3343,31.0,1.0,4.0,723.042,,3.0,1.0,morning,0.0,Mobile,Bank,Email,1.16,2.68415600414572,0
3344,28.0,1.0,3.0,571.911,26.0,0.0,0.0,afternoon,0.0,Mobile,PayPal,Social_media,3.8,1.44365530661173,0
3345,21.0,0.0,1.0,534.519,35.0,4.0,5.0,evening,0.0,Desktop,Credit,,5.28,0.831817341489577,0
3346,26.0,0.0,5.0,152.694,20.0,2.0,2.0,evening,1.0,Tablet,Credit,Search_engine,,2.73604445113797,0
3347,23.0,0.0,2.0,949.863,34.0,1.0,3.0,evening,0.0,Mobile,Credit,Direct,0.0,1.29993044855192,0
3348,21.0,1.0,0.0,388.931,34.0,4.0,3.0,afternoon,0.0,Desktop,Credit,Direct,1.72,1.56234074904576,0
3349,21.0,1.0,0.0,212.033,9.0,0.0,0.0,evening,0.0,Desktop,,Social_media,0.0,5.60911339991333,0
3350,22.0,1.0,6.0,780.223,13.0,0.0,2.0,evening,0.0,Desktop,Cash,Direct,5.95,1.76318026230808,0
3351,37.0,1.0,1.0,977.531,18.0,3.0,6.0,afternoon,0.0,Tablet,PayPal,Direct,1.01,4.4978618344473,0
3352,39.0,1.0,5.0,58.005,23.0,3.0,4.0,evening,0.0,Mobile,Cash,Search_engine,3.97,2.3419855221322,1
3353,34.0,0.0,6.0,426.948,35.0,0.0,5.0,evening,1.0,Mobile,Cash,Social_media,2.47,0.435670882668959,1
3354,46.0,1.0,5.0,842.858,47.0,1.0,1.0,afternoon,0.0,Desktop,Credit,Ads,9.11,3.41397772823031,0
3355,65.0,0.0,0.0,820.729,17.0,1.0,1.0,evening,0.0,,PayPal,Ads,2.25,2.13133993852066,0
